PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-07-16T10:00:00Z,2021-07-16T09:00:00Z,PT60M,28.7,-31,56.4,19.4,0,0,0,0,0,0,49.4,57.2,0.0,963.0,154,2.6,119,0.23
2021-07-16T11:00:00Z,2021-07-16T10:00:00Z,PT60M,27.3,-44,61.5,19.9,0,0,0,0,0,0,49.7,64.0,0.0,963.4,123,3.5,111,0.23
2021-07-16T12:00:00Z,2021-07-16T11:00:00Z,PT60M,27.7,-54,59.9,20.1,0,0,0,0,0,0,49.1,63.4,0.0,963.5,131,2.9,101,0.23
2021-07-16T13:00:00Z,2021-07-16T12:00:00Z,PT60M,28.8,-63,57.8,20.1,4,0,0,4,4,4,48.2,59.4,0.0,963.6,166,1.9,91,0.23
2021-07-16T14:00:00Z,2021-07-16T13:00:00Z,PT60M,29.9,-71,39.8,19.7,64,0,0,64,61,64,47.5,54.4,0.0,963.9,200,1.5,79,0.23
2021-07-16T15:00:00Z,2021-07-16T14:00:00Z,PT60M,31.4,-78,71.7,18.6,82,0,0,82,78,82,46.9,46.7,0.0,964.2,231,1.5,67,0.23
2021-07-16T16:00:00Z,2021-07-16T15:00:00Z,PT60M,32.6,-86,65.5,17.6,174,0,0,174,166,174,46.4,41.0,0.0,964.6,227,2.1,54,0.23
2021-07-16T17:00:00Z,2021-07-16T16:00:00Z,PT60M,33.3,-94,69.3,17.0,206,0,0,206,195,206,45.6,37.9,0.0,964.8,218,3.0,42,0.23
2021-07-16T18:00:00Z,2021-07-16T17:00:00Z,PT60M,33.5,-105,74.6,17.4,209,0,0,209,199,209,46.3,38.6,0.0,965.0,208,2.9,30,0.23
2021-07-16T19:00:00Z,2021-07-16T18:00:00Z,PT60M,33.6,-127,47.1,18.2,487,0,0,487,462,487,47.9,40.1,0.0,965.2,189,2.8,18,0.23
2021-07-16T20:00:00Z,2021-07-16T19:00:00Z,PT60M,34.2,-177,43.3,18.3,530,15,14,545,518,545,48.3,39.0,0.0,964.8,190,3.0,12,0.23
2021-07-16T21:00:00Z,2021-07-16T20:00:00Z,PT60M,34.8,130,11.0,18.3,420,435,412,832,807,852,48.3,37.7,0.0,963.8,193,3.2,17,0.23
2021-07-16T22:00:00Z,2021-07-16T21:00:00Z,PT60M,35.7,107,2.0,18.0,280,623,547,827,793,914,47.6,35.3,0.0,962.5,195,3.7,28,0.23
2021-07-16T23:00:00Z,2021-07-16T22:00:00Z,PT60M,36.7,95,2.0,17.5,247,587,446,692,643,867,46.4,32.3,0.0,961.3,193,3.7,41,0.23
2021-07-17T00:00:00Z,2021-07-16T23:00:00Z,PT60M,37.0,87,18.8,17.2,298,210,136,434,399,531,46.0,31.2,0.0,960.8,175,3.6,53,0.23
2021-07-17T01:00:00Z,2021-07-17T00:00:00Z,PT60M,36.3,79,47.2,17.4,174,0,0,174,166,174,46.8,32.8,0.0,961.2,150,4.9,66,0.23
2021-07-17T02:00:00Z,2021-07-17T01:00:00Z,PT60M,34.7,72,78.4,17.9,30,0,0,30,28,30,47.2,37.1,0.0,961.8,137,6.5,78,0.23
2021-07-17T03:00:00Z,2021-07-17T02:00:00Z,PT60M,32.8,64,77.0,18.3,2,0,0,2,2,2,47.7,42.3,0.0,962.5,127,6.8,89,0.23
2021-07-17T04:00:00Z,2021-07-17T03:00:00Z,PT60M,32.0,56,82.2,18.6,0,0,0,0,0,0,48.0,45.0,0.0,963.1,118,5.2,100,0.23
2021-07-17T05:00:00Z,2021-07-17T04:00:00Z,PT60M,31.5,45,87.5,18.9,0,0,0,0,0,0,48.9,47.3,0.0,963.7,88,3.4,110,0.23
2021-07-17T06:00:00Z,2021-07-17T05:00:00Z,PT60M,31.0,33,95.2,19.3,0,0,0,0,0,0,50.3,49.6,0.0,964.0,72,3.5,118,0.23
2021-07-17T07:00:00Z,2021-07-17T06:00:00Z,PT60M,30.3,18,87.6,19.6,0,0,0,0,0,0,51.2,52.8,0.0,963.9,91,3.8,123,0.23
2021-07-17T08:00:00Z,2021-07-17T07:00:00Z,PT60M,29.7,1,76.9,19.8,0,0,0,0,0,0,51.6,55.4,0.0,963.9,108,3.8,125,0.23
2021-07-17T09:00:00Z,2021-07-17T08:00:00Z,PT60M,29.8,-16,66.2,19.6,0,0,0,0,0,0,51.5,54.2,0.0,963.7,129,3.2,124,0.22
2021-07-17T10:00:00Z,2021-07-17T09:00:00Z,PT60M,29.7,-31,81.6,19.4,0,0,0,0,0,0,51.4,53.8,0.0,963.8,136,3.1,119,0.22
2021-07-17T11:00:00Z,2021-07-17T10:00:00Z,PT60M,29.1,-44,65.3,19.4,0,0,0,0,0,0,51.3,55.8,0.0,963.8,129,2.9,111,0.22
2021-07-17T12:00:00Z,2021-07-17T11:00:00Z,PT60M,28.1,-55,51.1,19.4,0,0,0,0,0,0,51.2,59.4,0.0,963.9,111,2.3,102,0.22
2021-07-17T13:00:00Z,2021-07-17T12:00:00Z,PT60M,27.4,-64,36.1,19.3,4,0,0,4,4,4,51.0,61.6,0.0,964.3,69,1.0,91,0.22
2021-07-17T14:00:00Z,2021-07-17T13:00:00Z,PT60M,27.5,-71,34.7,19.2,63,0,0,63,60,63,50.9,60.6,0.0,964.9,75,0.3,79,0.22
2021-07-17T15:00:00Z,2021-07-17T14:00:00Z,PT60M,27.7,-79,45.6,19.2,159,0,0,159,151,159,51.1,59.8,0.0,965.6,131,1.6,67,0.22
2021-07-17T16:00:00Z,2021-07-17T15:00:00Z,PT60M,28.6,-86,31.3,19.2,318,38,25,342,323,361,51.1,56.9,0.0,966.0,152,2.3,55,0.22
2021-07-17T17:00:00Z,2021-07-17T16:00:00Z,PT60M,29.9,-94,15.1,19.1,387,261,192,579,542,673,50.8,52.3,0.0,966.2,189,2.0,42,0.22
2021-07-17T18:00:00Z,2021-07-17T17:00:00Z,PT60M,31.2,-106,33.8,19.2,532,24,21,554,527,558,50.8,49.0,0.0,966.3,234,1.6,30,0.22
2021-07-17T19:00:00Z,2021-07-17T18:00:00Z,PT60M,32.5,-127,17.2,19.2,464,331,316,780,756,792,50.9,45.4,0.0,966.2,269,1.7,18,0.22
2021-07-17T20:00:00Z,2021-07-17T19:00:00Z,PT60M,33.8,-177,4.6,18.9,283,665,649,932,914,934,50.7,41.5,0.0,965.7,283,2.0,12,0.22
2021-07-17T21:00:00Z,2021-07-17T20:00:00Z,PT60M,34.9,131,0.0,18.5,189,800,763,952,930,978,50.2,38.0,0.0,964.9,299,2.0,17,0.22
2021-07-17T22:00:00Z,2021-07-17T21:00:00Z,PT60M,35.6,107,0.0,18.0,179,782,687,865,831,966,49.5,35.5,0.0,964.1,310,1.7,28,0.22
2021-07-17T23:00:00Z,2021-07-17T22:00:00Z,PT60M,36.2,95,0.1,17.7,165,740,561,726,672,933,48.6,33.7,0.0,963.4,314,2.1,41,0.22
2021-07-18T00:00:00Z,2021-07-17T23:00:00Z,PT60M,36.6,87,1.5,17.2,157,637,381,538,465,843,47.3,32.0,0.0,962.8,321,2.4,53,0.22
2021-07-18T01:00:00Z,2021-07-18T00:00:00Z,PT60M,36.7,80,4.7,16.8,128,471,203,331,255,651,46.2,30.9,0.0,962.7,327,2.3,66,0.22
2021-07-18T02:00:00Z,2021-07-18T01:00:00Z,PT60M,36.5,72,35.6,16.8,95,15,4,99,91,110,45.2,31.2,0.0,962.9,310,2.1,78,0.22
2021-07-18T03:00:00Z,2021-07-18T02:00:00Z,PT60M,35.7,65,39.1,17.0,8,0,0,8,8,8,43.6,33.2,0.0,963.1,278,2.5,90,0.22
2021-07-18T04:00:00Z,2021-07-18T03:00:00Z,PT60M,34.4,56,27.2,17.1,0,0,0,0,0,0,42.6,35.9,0.0,963.4,254,3.4,100,0.22
2021-07-18T05:00:00Z,2021-07-18T04:00:00Z,PT60M,33.7,45,27.2,17.2,0,0,0,0,0,0,42.6,37.4,0.0,963.9,245,3.4,110,0.22
2021-07-18T06:00:00Z,2021-07-18T05:00:00Z,PT60M,33.5,33,33.2,17.2,0,0,0,0,0,0,43.2,38.0,0.0,964.4,255,3.0,118,0.22
2021-07-18T07:00:00Z,2021-07-18T06:00:00Z,PT60M,32.9,18,35.9,17.4,0,0,0,0,0,0,43.9,39.9,0.0,964.9,262,2.3,123,0.22
2021-07-18T08:00:00Z,2021-07-18T07:00:00Z,PT60M,32.4,1,32.2,17.6,0,0,0,0,0,0,44.5,41.3,0.0,965.2,260,1.8,125,0.22
2021-07-18T09:00:00Z,2021-07-18T08:00:00Z,PT60M,32.3,-16,45.7,17.5,0,0,0,0,0,0,44.6,41.4,0.0,965.0,271,2.2,124,0.23
2021-07-18T10:00:00Z,2021-07-18T09:00:00Z,PT60M,31.6,-31,46.2,17.4,0,0,0,0,0,0,44.6,42.8,0.0,964.9,280,2.8,119,0.23
2021-07-18T11:00:00Z,2021-07-18T10:00:00Z,PT60M,30.4,-44,30.8,17.6,0,0,0,0,0,0,44.4,46.2,0.0,965.0,281,2.9,111,0.23
2021-07-18T12:00:00Z,2021-07-18T11:00:00Z,PT60M,29.6,-55,28.9,17.8,0,0,0,0,0,0,44.4,49.2,0.0,965.4,275,2.8,102,0.23
2021-07-18T13:00:00Z,2021-07-18T12:00:00Z,PT60M,29.3,-64,28.1,18.0,6,3,0,6,5,5,45.1,50.6,0.0,966.2,267,2.5,91,0.23
2021-07-18T14:00:00Z,2021-07-18T13:00:00Z,PT60M,29.6,-72,12.6,18.0,84,57,12,95,80,120,46.0,50.0,0.0,967.0,242,1.7,79,0.23
2021-07-18T15:00:00Z,2021-07-18T14:00:00Z,PT60M,30.4,-79,20.2,18.0,201,70,24,225,202,284,47.1,47.5,0.0,967.6,205,1.9,67,0.23
2021-07-18T16:00:00Z,2021-07-18T15:00:00Z,PT60M,31.5,-86,42.2,17.9,279,0,0,279,265,279,48.1,44.2,0.0,967.8,194,2.0,55,0.23
2021-07-18T17:00:00Z,2021-07-18T16:00:00Z,PT60M,32.6,-94,81.7,17.5,119,0,0,119,113,119,48.9,40.8,0.0,967.7,200,1.3,42,0.23
2021-07-18T18:00:00Z,2021-07-18T17:00:00Z,PT60M,33.3,-106,77.9,17.5,188,0,0,188,178,188,49.6,39.0,0.0,967.8,209,1.1,30,0.23
2021-07-18T19:00:00Z,2021-07-18T18:00:00Z,PT60M,34.0,-127,72.0,17.6,262,0,0,262,249,262,50.0,37.8,0.0,967.8,203,0.9,19,0.23
2021-07-18T20:00:00Z,2021-07-18T19:00:00Z,PT60M,34.5,-176,67.3,17.5,317,3,3,319,303,319,50.4,36.6,0.0,967.6,170,0.6,13,0.23
2021-07-18T21:00:00Z,2021-07-18T20:00:00Z,PT60M,34.5,131,17.5,17.5,463,336,320,783,760,796,50.1,36.4,0.0,967.1,157,0.8,17,0.23
2021-07-18T22:00:00Z,2021-07-18T21:00:00Z,PT60M,34.9,108,8.5,17.3,313,548,476,789,757,871,49.0,35.1,0.0,966.3,192,0.7,28,0.23
2021-07-18T23:00:00Z,2021-07-18T22:00:00Z,PT60M,35.8,96,0.7,16.8,172,726,550,722,670,926,47.5,32.6,0.0,965.3,257,1.1,41,0.23
2021-07-19T00:00:00Z,2021-07-18T23:00:00Z,PT60M,36.0,87,0.0,16.8,137,684,409,547,472,868,46.9,32.1,0.0,965.1,289,1.4,53,0.23
2021-07-19T01:00:00Z,2021-07-19T00:00:00Z,PT60M,35.7,80,2.1,16.9,119,523,216,336,252,697,46.5,32.8,0.0,964.9,295,1.3,66,0.23
2021-07-19T02:00:00Z,2021-07-19T01:00:00Z,PT60M,35.4,72,28.9,16.8,71,150,42,113,82,216,46.0,33.2,0.0,965.0,292,0.8,78,0.23
2021-07-19T03:00:00Z,2021-07-19T02:00:00Z,PT60M,34.8,65,32.3,17.2,10,0,0,10,10,10,45.7,35.3,0.0,965.5,169,0.3,90,0.23
2021-07-19T04:00:00Z,2021-07-19T03:00:00Z,PT60M,34.1,56,84.6,17.7,0,0,0,0,0,0,44.6,37.9,0.0,965.4,184,0.8,101,0.23
2021-07-19T05:00:00Z,2021-07-19T04:00:00Z,PT60M,33.7,45,90.0,17.8,0,0,0,0,0,0,44.5,38.9,0.0,966.0,159,1.3,110,0.23
2021-07-19T06:00:00Z,2021-07-19T05:00:00Z,PT60M,32.9,33,96.0,18.4,0,0,0,0,0,0,46.2,42.2,0.0,967.0,154,2.4,118,0.23
2021-07-19T07:00:00Z,2021-07-19T06:00:00Z,PT60M,32.3,18,96.7,19.3,0,0,0,0,0,0,48.3,46.3,0.0,967.3,148,2.7,124,0.23
2021-07-19T08:00:00Z,2021-07-19T07:00:00Z,PT60M,31.8,1,95.9,19.6,0,0,0,0,0,0,50.0,48.5,0.0,967.6,122,2.8,126,0.23
2021-07-19T09:00:00Z,2021-07-19T08:00:00Z,PT60M,30.9,-16,89.4,19.8,0,0,0,0,0,0,51.8,51.9,0.0,967.9,96,3.4,124,0.23
2021-07-19T10:00:00Z,2021-07-19T09:00:00Z,PT60M,29.3,-31,93.0,19.6,0,0,0,0,0,0,52.6,55.7,0.0,968.0,84,4.2,119,0.23
2021-07-19T11:00:00Z,2021-07-19T10:00:00Z,PT60M,27.9,-44,96.2,19.2,0,0,0,0,0,0,52.6,59.3,0.0,967.9,86,4.4,111,0.23
2021-07-19T12:00:00Z,2021-07-19T11:00:00Z,PT60M,28.1,-55,64.8,18.8,0,0,0,0,0,0,52.0,57.2,0.0,967.5,95,3.8,102,0.23
2021-07-19T13:00:00Z,2021-07-19T12:00:00Z,PT60M,28.4,-64,56.4,18.8,4,0,0,4,4,4,51.6,56.2,0.0,967.5,104,2.9,91,0.23
2021-07-19T14:00:00Z,2021-07-19T13:00:00Z,PT60M,28.4,-72,15.6,18.9,84,59,11,95,79,114,51.5,56.4,0.0,967.9,108,2.3,79,0.23
2021-07-19T15:00:00Z,2021-07-19T14:00:00Z,PT60M,29.7,-79,38.4,18.5,179,8,2,181,171,188,50.6,51.2,0.0,968.0,99,2.0,67,0.23
2021-07-19T16:00:00Z,2021-07-19T15:00:00Z,PT60M,31.2,-86,50.0,18.4,249,0,0,249,236,249,49.9,46.4,0.0,968.0,93,1.8,55,0.23
2021-07-19T17:00:00Z,2021-07-19T16:00:00Z,PT60M,32.6,-95,50.7,18.3,345,0,0,345,327,345,50.0,42.5,0.0,968.1,120,1.3,42,0.23
2021-07-19T18:00:00Z,2021-07-19T17:00:00Z,PT60M,34.0,-106,17.8,18.2,419,314,274,692,664,741,50.5,39.3,0.0,968.1,153,1.3,30,0.23
2021-07-19T19:00:00Z,2021-07-19T18:00:00Z,PT60M,35.1,-128,18.0,18.2,447,345,330,777,755,788,50.5,36.8,0.0,967.7,183,0.8,19,0.23
2021-07-19T20:00:00Z,2021-07-19T19:00:00Z,PT60M,36.1,-176,0.5,17.9,186,811,791,977,963,980,50.3,34.4,0.0,967.1,278,0.6,13,0.23
2021-07-19T21:00:00Z,2021-07-19T20:00:00Z,PT60M,37.0,132,0.1,17.7,172,822,783,955,937,982,50.0,32.3,0.0,966.2,318,1.2,18,0.23
2021-07-19T22:00:00Z,2021-07-19T21:00:00Z,PT60M,37.6,108,3.5,17.5,231,689,606,837,807,928,49.4,30.8,0.0,965.3,321,1.6,29,0.23
2021-07-19T23:00:00Z,2021-07-19T22:00:00Z,PT60M,37.9,96,3.3,17.2,206,659,496,702,653,895,48.6,29.8,0.0,964.5,298,2.1,41,0.23
2021-07-20T00:00:00Z,2021-07-19T23:00:00Z,PT60M,37.8,87,0.9,17.2,144,664,398,542,470,855,47.6,29.9,0.0,963.8,284,4.1,53,0.23
2021-07-20T01:00:00Z,2021-07-20T00:00:00Z,PT60M,37.2,80,10.2,17.4,154,359,158,312,253,560,46.6,31.3,0.0,963.5,276,5.8,66,0.23
2021-07-20T02:00:00Z,2021-07-20T01:00:00Z,PT60M,36.3,73,46.7,17.4,82,2,0,83,78,84,45.2,32.9,0.0,963.6,281,5.9,78,0.23
2021-07-20T03:00:00Z,2021-07-20T02:00:00Z,PT60M,35.5,65,84.0,17.4,3,0,0,3,3,3,44.4,34.3,0.0,963.9,293,5.0,90,0.23
2021-07-20T04:00:00Z,2021-07-20T03:00:00Z,PT60M,34.9,56,54.9,17.4,0,0,0,0,0,0,45.3,35.6,0.0,964.5,293,3.7,101,0.23
2021-07-20T05:00:00Z,2021-07-20T04:00:00Z,PT60M,34.4,46,46.6,17.5,0,0,0,0,0,0,46.8,36.6,0.0,964.9,293,3.4,110,0.23
2021-07-20T06:00:00Z,2021-07-20T05:00:00Z,PT60M,33.2,33,57.6,17.9,0,0,0,0,0,0,48.3,40.3,0.0,965.3,285,3.3,118,0.23
2021-07-20T07:00:00Z,2021-07-20T06:00:00Z,PT60M,31.6,18,57.1,18.6,0,0,0,0,0,0,49.8,46.3,0.0,965.7,231,3.1,124,0.23
2021-07-20T08:00:00Z,2021-07-20T07:00:00Z,PT60M,30.4,1,54.6,19.4,0,0,0,0,0,0,50.2,51.8,0.0,965.8,200,5.5,126,0.23
2021-07-20T09:00:00Z,2021-07-20T08:00:00Z,PT60M,29.6,-16,52.6,19.7,0,0,0,0,0,0,49.8,55.2,0.0,965.8,203,6.3,124,0.23
2021-07-20T10:00:00Z,2021-07-20T09:00:00Z,PT60M,28.9,-31,56.5,19.7,0,0,0,0,0,0,49.0,57.6,0.0,965.7,211,4.7,119,0.23
2021-07-20T11:00:00Z,2021-07-20T10:00:00Z,PT60M,28.0,-44,55.9,20.0,0,0,0,0,0,0,50.3,61.9,0.0,966.6,157,4.0,111,0.23
2021-07-20T12:00:00Z,2021-07-20T11:00:00Z,PT60M,28.0,-55,49.9,20.2,0,0,0,0,0,0,52.0,62.9,0.0,967.2,147,7.0,102,0.23
2021-07-20T13:00:00Z,2021-07-20T12:00:00Z,PT60M,28.0,-64,28.0,20.4,6,2,0,6,6,6,51.7,63.4,0.0,966.8,173,6.2,91,0.23
2021-07-20T14:00:00Z,2021-07-20T13:00:00Z,PT60M,27.9,-72,19.1,20.4,83,57,14,97,82,134,52.2,63.8,0.0,966.8,201,3.8,79,0.23
2021-07-20T15:00:00Z,2021-07-20T14:00:00Z,PT60M,28.7,-79,15.7,20.2,183,213,82,264,220,432,53.3,59.9,0.0,967.0,212,1.6,67,0.23
2021-07-20T16:00:00Z,2021-07-20T15:00:00Z,PT60M,30.1,-86,7.3,20.0,200,485,283,483,423,736,53.9,54.7,0.0,967.2,130,1.1,55,0.23
2021-07-20T17:00:00Z,2021-07-20T16:00:00Z,PT60M,31.5,-95,5.0,19.9,225,598,442,667,620,858,54.1,50.2,0.0,967.2,115,1.6,42,0.23
2021-07-20T18:00:00Z,2021-07-20T17:00:00Z,PT60M,32.7,-107,2.2,19.9,211,714,617,828,797,935,53.4,46.7,0.0,967.0,117,1.8,30,0.23
2021-07-20T19:00:00Z,2021-07-20T18:00:00Z,PT60M,34.1,-128,3.4,19.9,256,690,652,908,889,938,51.7,43.4,0.0,966.4,112,1.9,19,0.23
2021-07-20T20:00:00Z,2021-07-20T19:00:00Z,PT60M,35.3,-176,20.5,19.9,514,267,260,774,752,776,50.1,40.4,0.0,965.5,105,1.5,13,0.23
2021-07-20T21:00:00Z,2021-07-20T20:00:00Z,PT60M,36.3,132,33.6,19.7,609,21,21,630,599,630,48.3,37.9,0.0,964.5,120,1.2,18,0.23
2021-07-20T22:00:00Z,2021-07-20T21:00:00Z,PT60M,36.9,108,45.0,19.3,473,0,0,473,449,473,46.2,35.9,0.0,963.3,158,1.3,29,0.23
2021-07-20T23:00:00Z,2021-07-20T22:00:00Z,PT60M,37.4,96,50.7,18.8,358,0,0,358,340,358,44.2,33.8,0.0,962.3,186,1.8,41,0.23
2021-07-21T00:00:00Z,2021-07-20T23:00:00Z,PT60M,38.0,87,58.0,17.8,230,0,0,230,219,230,43.0,30.7,0.0,961.4,222,2.3,53,0.23
2021-07-21T01:00:00Z,2021-07-21T00:00:00Z,PT60M,38.2,80,73.8,17.1,94,0,0,94,90,94,42.5,29.1,0.0,960.9,240,2.7,66,0.23
2021-07-21T02:00:00Z,2021-07-21T01:00:00Z,PT60M,37.6,73,81.3,17.6,18,0,0,18,17,18,42.1,31.1,0.0,960.7,255,2.4,78,0.23
2021-07-21T03:00:00Z,2021-07-21T02:00:00Z,PT60M,36.3,65,57.4,18.4,6,0,0,6,6,6,42.5,35.2,0.0,960.8,282,3.4,90,0.23
2021-07-21T04:00:00Z,2021-07-21T03:00:00Z,PT60M,34.9,56,55.7,18.9,0,0,0,0,0,0,43.5,39.0,0.0,961.2,285,4.0,101,0.23
2021-07-21T05:00:00Z,2021-07-21T04:00:00Z,PT60M,33.1,46,48.2,19.2,0,0,0,0,0,0,46.3,43.8,0.0,962.4,11,2.0,110,0.23
2021-07-21T06:00:00Z,2021-07-21T05:00:00Z,PT60M,30.9,33,95.5,17.9,0,0,0,0,0,0,46.8,46.1,0.0,963.3,59,3.6,118,0.23
2021-07-21T07:00:00Z,2021-07-21T06:00:00Z,PT60M,30.2,18,69.7,16.9,0,0,0,0,0,0,45.2,44.7,0.0,963.0,169,0.5,124,0.23
2021-07-21T08:00:00Z,2021-07-21T07:00:00Z,PT60M,30.8,1,80.3,17.5,0,0,0,0,0,0,46.8,45.0,0.0,962.6,236,1.6,126,0.23
2021-07-21T09:00:00Z,2021-07-21T08:00:00Z,PT60M,30.9,-16,80.1,18.4,0,0,0,0,0,0,49.5,47.3,0.0,962.3,148,0.2,124,0.23
2021-07-21T10:00:00Z,2021-07-21T09:00:00Z,PT60M,30.7,-31,96.6,18.7,0,0,0,0,0,0,50.3,48.8,0.0,962.1,150,0.6,119,0.23
2021-07-21T11:00:00Z,2021-07-21T10:00:00Z,PT60M,30.7,-44,95.5,18.6,0,0,0,0,0,0,49.3,48.4,0.0,961.9,197,1.3,112,0.23
2021-07-21T12:00:00Z,2021-07-21T11:00:00Z,PT60M,30.7,-55,57.9,18.8,0,0,0,0,0,0,49.0,49.3,0.0,962.0,178,1.3,102,0.23
2021-07-21T13:00:00Z,2021-07-21T12:00:00Z,PT60M,30.6,-64,22.3,18.9,6,1,0,6,5,6,49.0,49.7,0.0,962.3,164,1.4,91,0.23
2021-07-21T14:00:00Z,2021-07-21T13:00:00Z,PT60M,31.1,-72,6.8,18.5,75,107,22,98,74,146,48.8,47.3,0.0,962.7,168,1.2,80,0.23
2021-07-21T15:00:00Z,2021-07-21T14:00:00Z,PT60M,32.2,-79,11.4,17.9,182,198,78,259,219,414,48.6,42.6,0.0,963.0,147,0.7,67,0.23
2021-07-21T16:00:00Z,2021-07-21T15:00:00Z,PT60M,33.5,-87,24.0,17.7,315,111,66,381,354,443,48.4,39.0,0.0,963.2,94,0.8,55,0.23
2021-07-21T17:00:00Z,2021-07-21T16:00:00Z,PT60M,34.5,-95,26.7,18.0,435,90,62,497,468,534,48.0,37.7,0.0,963.5,93,0.9,42,0.23
2021-07-21T18:00:00Z,2021-07-21T17:00:00Z,PT60M,35.4,-107,37.6,18.3,515,0,0,515,489,515,48.3,36.6,0.0,963.7,121,0.8,30,0.23
2021-07-21T19:00:00Z,2021-07-21T18:00:00Z,PT60M,36.5,-128,34.7,18.6,577,30,28,605,576,607,49.3,35.1,0.0,963.4,139,0.5,19,0.23
2021-07-21T20:00:00Z,2021-07-21T19:00:00Z,PT60M,37.5,-176,49.2,18.7,487,0,0,487,462,487,50.2,33.4,0.0,962.9,191,0.2,13,0.23
2021-07-21T21:00:00Z,2021-07-21T20:00:00Z,PT60M,38.4,133,7.2,18.6,367,518,491,858,839,880,50.4,31.6,0.0,962.0,304,0.6,18,0.23
