PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-07-21T22:00:00Z,2021-07-21T21:00:00Z,PT60M,39.1,109,9.5,18.2,414,384,337,751,724,808,49.0,29.7,0.0,960.5,321,1.4,29,0.23
2021-07-21T23:00:00Z,2021-07-21T22:00:00Z,PT60M,35.7,96,2.9,18.9,294,489,370,664,623,816,50.6,37.5,0.0,960.6,128,5.9,41,0.23
2021-07-22T00:00:00Z,2021-07-21T23:00:00Z,PT60M,31.3,88,13.0,19.5,307,217,135,443,408,555,49.1,49.5,0.0,960.8,143,10.6,53,0.23
2021-07-22T01:00:00Z,2021-07-22T00:00:00Z,PT60M,30.3,80,33.8,19.7,205,9,4,209,198,215,43.6,53.1,0.0,960.4,203,8.7,66,0.23
2021-07-22T02:00:00Z,2021-07-22T01:00:00Z,PT60M,29.7,73,62.0,19.3,57,0,0,57,54,57,41.6,53.6,0.0,961.3,239,11.8,78,0.23
2021-07-22T03:00:00Z,2021-07-22T02:00:00Z,PT60M,29.6,65,83.2,18.3,3,0,0,3,3,3,40.7,50.5,0.0,961.7,256,7.7,90,0.23
2021-07-22T04:00:00Z,2021-07-22T03:00:00Z,PT60M,30.0,56,97.0,18.8,0,0,0,0,0,0,43.6,51.2,0.0,962.9,331,2.9,101,0.23
2021-07-22T05:00:00Z,2021-07-22T04:00:00Z,PT60M,29.7,46,97.0,19.5,0,0,0,0,0,0,47.0,54.3,0.0,964.5,13,6.7,111,0.23
2021-07-22T06:00:00Z,2021-07-22T05:00:00Z,PT60M,30.5,33,96.8,19.6,0,0,0,0,0,0,46.1,52.2,0.0,964.3,7,7.6,119,0.23
2021-07-22T07:00:00Z,2021-07-22T06:00:00Z,PT60M,31.2,18,94.0,19.6,0,0,0,0,0,0,44.3,50.2,0.0,963.9,5,3.7,124,0.23
2021-07-22T08:00:00Z,2021-07-22T07:00:00Z,PT60M,31.0,1,94.9,19.8,0,0,0,0,0,0,42.4,51.5,0.0,963.8,322,0.8,126,0.23
2021-07-22T09:00:00Z,2021-07-22T08:00:00Z,PT60M,31.0,-16,83.3,19.9,0,0,0,0,0,0,41.0,51.7,0.0,963.5,266,1.4,125,0.23
2021-07-22T10:00:00Z,2021-07-22T09:00:00Z,PT60M,30.8,-31,29.3,20.1,0,0,0,0,0,0,40.6,52.8,0.0,963.3,259,1.0,119,0.23
2021-07-22T11:00:00Z,2021-07-22T10:00:00Z,PT60M,30.5,-44,24.9,20.1,0,0,0,0,0,0,39.5,53.9,0.0,963.3,28,0.5,112,0.23
2021-07-22T12:00:00Z,2021-07-22T11:00:00Z,PT60M,29.5,-55,24.7,20.1,0,0,0,0,0,0,37.5,56.9,0.0,963.8,75,0.8,102,0.23
2021-07-22T13:00:00Z,2021-07-22T12:00:00Z,PT60M,28.5,-64,21.3,20.0,5,3,0,5,4,4,36.4,60.1,0.0,964.5,135,0.8,91,0.23
2021-07-22T14:00:00Z,2021-07-22T13:00:00Z,PT60M,28.8,-72,1.0,19.6,66,187,37,103,65,180,37.2,57.7,0.0,965.2,174,1.1,80,0.23
2021-07-22T15:00:00Z,2021-07-22T14:00:00Z,PT60M,29.7,-79,4.8,19.0,153,323,126,280,222,525,38.2,52.7,0.0,965.9,174,1.2,68,0.23
2021-07-22T16:00:00Z,2021-07-22T15:00:00Z,PT60M,31.1,-87,4.3,18.5,218,456,262,480,422,729,38.9,47.2,0.0,966.2,166,0.6,55,0.23
2021-07-22T17:00:00Z,2021-07-22T16:00:00Z,PT60M,32.8,-95,7.3,18.1,305,452,333,638,597,793,39.6,41.7,0.0,966.2,285,0.1,43,0.23
2021-07-22T18:00:00Z,2021-07-22T17:00:00Z,PT60M,34.5,-107,8.4,17.7,373,451,389,762,734,837,40.5,37.1,0.0,966.3,292,0.5,30,0.23
2021-07-22T19:00:00Z,2021-07-22T18:00:00Z,PT60M,36.0,-129,5.5,17.5,396,492,464,861,842,884,40.8,33.6,0.0,966.2,275,1.4,19,0.23
2021-07-22T20:00:00Z,2021-07-22T19:00:00Z,PT60M,37.2,-176,2.1,17.3,368,566,551,919,906,921,40.6,31.1,0.0,965.8,276,2.5,13,0.23
2021-07-22T21:00:00Z,2021-07-22T20:00:00Z,PT60M,38.2,133,5.3,17.0,429,448,427,856,837,872,40.8,29.1,0.0,965.2,272,3.6,18,0.23
2021-07-22T22:00:00Z,2021-07-22T21:00:00Z,PT60M,38.5,109,3.7,16.7,427,375,328,755,729,812,40.6,28.0,0.0,964.3,264,5.0,29,0.23
2021-07-22T23:00:00Z,2021-07-22T22:00:00Z,PT60M,38.4,97,14.4,16.5,446,134,106,553,526,591,39.5,27.6,0.0,963.2,260,5.7,41,0.23
2021-07-23T00:00:00Z,2021-07-22T23:00:00Z,PT60M,38.6,88,31.5,16.5,321,0,0,321,305,321,39.9,27.5,0.0,962.9,268,4.7,54,0.23
2021-07-23T01:00:00Z,2021-07-23T00:00:00Z,PT60M,38.4,80,63.4,16.6,105,0,0,105,99,105,39.9,27.8,0.0,962.5,285,4.0,66,0.23
2021-07-23T02:00:00Z,2021-07-23T01:00:00Z,PT60M,38.0,73,69.5,17.0,33,0,0,33,31,33,41.5,29.3,0.0,962.8,283,2.9,78,0.23
2021-07-23T03:00:00Z,2021-07-23T02:00:00Z,PT60M,35.1,65,54.5,17.9,3,0,0,3,3,3,44.8,36.2,0.0,964.1,197,4.5,90,0.23
2021-07-23T04:00:00Z,2021-07-23T03:00:00Z,PT60M,30.0,57,89.6,18.8,0,0,0,0,0,0,46.7,51.0,0.0,965.4,204,9.6,101,0.23
2021-07-23T05:00:00Z,2021-07-23T04:00:00Z,PT60M,28.0,46,95.9,17.3,0,0,0,0,0,0,47.2,52.3,0.0,966.4,213,9.4,111,0.23
2021-07-23T06:00:00Z,2021-07-23T05:00:00Z,PT60M,28.0,33,93.5,17.6,0,0,0,0,0,0,48.8,53.2,0.0,966.8,178,4.6,119,0.23
2021-07-23T07:00:00Z,2021-07-23T06:00:00Z,PT60M,27.5,18,94.5,19.6,0,0,0,0,0,0,50.4,61.9,0.0,967.8,110,4.1,124,0.23
2021-07-23T08:00:00Z,2021-07-23T07:00:00Z,PT60M,27.2,1,96.6,19.7,0,0,0,0,0,0,49.6,63.8,0.0,968.3,106,4.2,126,0.23
2021-07-23T09:00:00Z,2021-07-23T08:00:00Z,PT60M,27.0,-16,96.2,19.8,0,0,0,0,0,0,50.1,64.9,0.0,968.5,103,4.1,125,0.22
2021-07-23T10:00:00Z,2021-07-23T09:00:00Z,PT60M,26.3,-32,93.7,20.1,0,0,0,0,0,0,51.6,68.9,0.0,969.2,76,6.2,120,0.22
2021-07-23T11:00:00Z,2021-07-23T10:00:00Z,PT60M,24.9,-45,93.9,19.0,0,0,0,0,0,0,49.0,69.7,0.0,969.1,73,8.4,112,0.22
2021-07-23T12:00:00Z,2021-07-23T11:00:00Z,PT60M,24.7,-55,93.7,17.9,0,0,0,0,0,0,46.3,65.9,0.0,968.7,80,7.2,102,0.22
2021-07-23T13:00:00Z,2021-07-23T12:00:00Z,PT60M,24.9,-64,71.3,18.6,2,0,0,2,2,2,47.4,67.9,0.0,969.0,81,4.9,91,0.22
2021-07-23T14:00:00Z,2021-07-23T13:00:00Z,PT60M,25.0,-72,58.4,19.2,32,0,0,32,31,32,48.3,70.4,0.0,969.4,82,3.3,80,0.22
2021-07-23T15:00:00Z,2021-07-23T14:00:00Z,PT60M,25.2,-80,61.4,19.6,106,0,0,106,100,106,49.5,71.2,0.0,970.1,84,3.0,68,0.22
2021-07-23T16:00:00Z,2021-07-23T15:00:00Z,PT60M,25.6,-87,76.3,19.7,109,0,0,109,104,109,49.9,70.2,0.0,970.4,100,3.2,55,0.22
2021-07-23T17:00:00Z,2021-07-23T16:00:00Z,PT60M,25.7,-96,81.3,19.6,123,0,0,123,116,123,49.3,68.9,0.0,970.4,109,4.0,43,0.22
2021-07-23T18:00:00Z,2021-07-23T17:00:00Z,PT60M,25.7,-107,80.2,19.7,161,0,0,161,152,161,49.5,69.5,0.0,970.4,122,4.7,30,0.22
2021-07-23T19:00:00Z,2021-07-23T18:00:00Z,PT60M,25.5,-129,88.4,19.9,106,0,0,106,100,106,50.3,71.4,0.0,970.2,134,5.1,19,0.22
2021-07-23T20:00:00Z,2021-07-23T19:00:00Z,PT60M,24.9,-176,85.8,20.3,137,0,0,137,130,137,50.7,75.4,0.0,970.3,127,4.6,13,0.22
2021-07-23T21:00:00Z,2021-07-23T20:00:00Z,PT60M,24.5,134,82.2,20.5,168,0,0,168,159,168,49.6,78.5,0.0,970.1,133,3.1,18,0.22
2021-07-23T22:00:00Z,2021-07-23T21:00:00Z,PT60M,25.6,109,79.7,20.3,172,0,0,172,163,172,48.7,72.3,0.0,969.8,108,1.3,29,0.22
2021-07-23T23:00:00Z,2021-07-23T22:00:00Z,PT60M,27.1,97,86.0,19.9,101,0,0,101,96,101,49.0,64.6,0.0,969.3,41,1.3,41,0.22
2021-07-24T00:00:00Z,2021-07-23T23:00:00Z,PT60M,27.2,88,94.0,19.5,33,0,0,33,31,33,48.1,62.9,0.0,968.4,162,0.3,54,0.22
2021-07-24T01:00:00Z,2021-07-24T00:00:00Z,PT60M,27.0,81,87.6,19.3,37,0,0,37,35,37,47.4,62.6,0.0,968.1,100,1.1,66,0.22
2021-07-24T02:00:00Z,2021-07-24T01:00:00Z,PT60M,26.8,73,79.5,19.4,27,0,0,27,26,27,47.5,64.2,0.0,968.3,41,2.1,78,0.22
2021-07-24T03:00:00Z,2021-07-24T02:00:00Z,PT60M,25.7,66,92.7,20.0,1,0,0,1,1,1,46.7,70.9,0.0,968.2,28,2.1,90,0.22
2021-07-24T04:00:00Z,2021-07-24T03:00:00Z,PT60M,25.1,57,96.8,20.5,0,0,0,0,0,0,46.7,75.5,0.0,968.4,42,2.0,101,0.22
2021-07-24T05:00:00Z,2021-07-24T04:00:00Z,PT60M,25.1,46,97.0,20.6,0,0,0,0,0,0,47.5,75.9,0.0,968.8,54,1.3,111,0.22
2021-07-24T06:00:00Z,2021-07-24T05:00:00Z,PT60M,24.9,33,96.9,20.7,0,0,0,0,0,0,47.8,77.7,0.0,968.6,146,1.6,119,0.22
2021-07-24T07:00:00Z,2021-07-24T06:00:00Z,PT60M,24.6,18,93.7,20.7,0,0,0,0,0,0,49.0,79.0,0.0,968.5,137,2.1,124,0.22
2021-07-24T08:00:00Z,2021-07-24T07:00:00Z,PT60M,24.6,1,92.4,20.6,0,0,0,0,0,0,50.2,78.5,0.0,968.4,109,1.9,127,0.22
2021-07-24T09:00:00Z,2021-07-24T08:00:00Z,PT60M,24.3,-16,82.3,20.5,0,0,0,0,0,0,51.0,79.3,0.0,968.0,89,2.1,125,0.22
2021-07-24T10:00:00Z,2021-07-24T09:00:00Z,PT60M,23.9,-32,83.0,20.5,0,0,0,0,0,0,52.0,80.8,0.0,967.7,73,2.8,120,0.22
2021-07-24T11:00:00Z,2021-07-24T10:00:00Z,PT60M,23.6,-45,95.2,20.4,0,0,0,0,0,0,52.9,82.0,0.0,967.6,68,2.4,112,0.22
2021-07-24T12:00:00Z,2021-07-24T11:00:00Z,PT60M,23.4,-55,90.2,20.4,0,0,0,0,0,0,53.6,83.3,0.0,967.8,80,1.2,102,0.22
2021-07-24T13:00:00Z,2021-07-24T12:00:00Z,PT60M,23.2,-65,73.5,20.3,2,0,0,2,2,2,53.2,83.7,0.0,967.8,153,1.5,92,0.22
2021-07-24T14:00:00Z,2021-07-24T13:00:00Z,PT60M,23.2,-72,58.9,20.2,38,0,0,38,36,38,52.8,83.2,0.0,968.1,156,2.3,80,0.22
2021-07-24T15:00:00Z,2021-07-24T14:00:00Z,PT60M,23.2,-80,76.8,20.2,68,0,0,68,65,68,53.0,83.0,0.0,968.5,142,2.4,68,0.22
2021-07-24T16:00:00Z,2021-07-24T15:00:00Z,PT60M,23.3,-87,71.4,20.2,140,0,0,140,132,140,53.2,83.2,0.0,968.9,127,2.5,55,0.22
2021-07-24T17:00:00Z,2021-07-24T16:00:00Z,PT60M,23.2,-96,88.6,20.4,77,0,0,77,73,77,53.0,84.1,0.0,969.2,117,2.6,43,0.22
2021-07-24T18:00:00Z,2021-07-24T17:00:00Z,PT60M,23.2,-108,85.2,20.4,124,0,0,124,118,124,52.7,84.2,0.0,969.5,135,2.7,30,0.22
2021-07-24T19:00:00Z,2021-07-24T18:00:00Z,PT60M,23.4,-130,80.0,20.3,182,0,0,182,173,182,52.7,82.6,0.0,969.5,144,3.5,19,0.22
2021-07-24T20:00:00Z,2021-07-24T19:00:00Z,PT60M,23.8,-176,67.1,20.1,310,0,0,310,294,310,52.2,79.9,0.0,969.2,142,4.2,14,0.22
2021-07-24T21:00:00Z,2021-07-24T20:00:00Z,PT60M,24.3,134,54.7,19.8,412,0,0,412,391,412,51.4,75.9,0.0,969.0,146,4.4,18,0.22
2021-07-24T22:00:00Z,2021-07-24T21:00:00Z,PT60M,24.9,110,23.8,19.4,484,166,140,623,596,656,50.3,71.4,0.0,968.6,150,4.8,29,0.22
2021-07-24T23:00:00Z,2021-07-24T22:00:00Z,PT60M,25.3,97,4.0,19.1,294,482,363,657,619,809,49.0,68.8,0.0,968.0,149,5.2,41,0.22
2021-07-25T00:00:00Z,2021-07-24T23:00:00Z,PT60M,25.4,88,2.7,19.3,229,434,258,487,436,714,48.1,68.8,0.0,967.4,148,5.0,54,0.22
2021-07-25T01:00:00Z,2021-07-25T00:00:00Z,PT60M,25.6,81,16.6,19.4,172,189,84,256,223,392,48.0,68.5,0.0,966.9,141,4.3,66,0.22
2021-07-25T02:00:00Z,2021-07-25T01:00:00Z,PT60M,25.6,73,34.6,19.5,76,0,0,76,72,76,48.5,68.9,0.0,966.8,130,3.7,78,0.22
2021-07-25T03:00:00Z,2021-07-25T02:00:00Z,PT60M,24.6,66,51.6,19.8,5,0,0,5,4,5,49.0,74.3,0.0,966.7,120,3.6,90,0.22
2021-07-25T04:00:00Z,2021-07-25T03:00:00Z,PT60M,23.8,57,39.3,19.9,0,0,0,0,0,0,49.3,78.7,0.0,966.8,111,3.2,101,0.22
2021-07-25T05:00:00Z,2021-07-25T04:00:00Z,PT60M,23.9,46,70.9,19.9,0,0,0,0,0,0,49.2,78.4,0.0,967.4,112,2.9,111,0.22
2021-07-25T06:00:00Z,2021-07-25T05:00:00Z,PT60M,23.9,34,94.7,20.0,0,0,0,0,0,0,49.9,78.8,0.0,967.6,114,2.7,119,0.22
2021-07-25T07:00:00Z,2021-07-25T06:00:00Z,PT60M,23.7,18,78.8,20.3,0,0,0,0,0,0,51.3,81.2,0.0,967.6,111,2.5,125,0.22
2021-07-25T08:00:00Z,2021-07-25T07:00:00Z,PT60M,23.6,1,96.4,20.4,0,0,0,0,0,0,52.0,82.3,0.0,967.2,125,2.6,127,0.22
2021-07-25T09:00:00Z,2021-07-25T08:00:00Z,PT60M,23.6,-16,89.4,20.4,0,0,0,0,0,0,52.7,82.7,0.0,967.0,144,2.6,125,0.23
2021-07-25T10:00:00Z,2021-07-25T09:00:00Z,PT60M,23.1,-32,84.0,20.4,0,0,0,0,0,0,53.3,84.5,0.0,966.9,155,2.8,120,0.23
2021-07-25T11:00:00Z,2021-07-25T10:00:00Z,PT60M,22.6,-45,81.1,20.2,0,0,0,0,0,0,53.1,85.9,0.0,966.7,161,2.5,112,0.23
2021-07-25T12:00:00Z,2021-07-25T11:00:00Z,PT60M,22.4,-56,59.3,20.4,0,0,0,0,0,0,53.6,88.2,0.0,966.8,194,1.7,103,0.23
2021-07-25T13:00:00Z,2021-07-25T12:00:00Z,PT60M,22.1,-65,53.0,20.7,2,0,0,2,2,2,54.1,91.6,0.0,967.2,231,2.2,92,0.23
2021-07-25T14:00:00Z,2021-07-25T13:00:00Z,PT60M,21.9,-73,46.7,20.8,46,0,0,46,44,46,53.9,93.1,0.0,967.6,229,3.2,80,0.23
2021-07-25T15:00:00Z,2021-07-25T14:00:00Z,PT60M,22.1,-80,64.5,20.8,95,0,0,95,90,95,53.3,92.1,0.0,968.0,222,3.6,68,0.23
2021-07-25T16:00:00Z,2021-07-25T15:00:00Z,PT60M,22.3,-88,67.9,20.6,152,0,0,152,144,152,52.5,90.2,0.0,968.3,226,3.5,55,0.23
2021-07-25T17:00:00Z,2021-07-25T16:00:00Z,PT60M,22.4,-96,80.7,20.3,126,0,0,126,120,126,51.9,87.8,0.0,968.4,239,3.6,43,0.23
2021-07-25T18:00:00Z,2021-07-25T17:00:00Z,PT60M,22.6,-108,80.0,20.0,162,0,0,162,154,162,51.5,85.3,0.0,968.6,246,3.5,31,0.23
2021-07-25T19:00:00Z,2021-07-25T18:00:00Z,PT60M,23.5,-130,63.9,19.8,328,0,0,328,311,328,51.2,79.8,0.0,968.6,238,3.1,20,0.23
2021-07-25T20:00:00Z,2021-07-25T19:00:00Z,PT60M,24.9,-176,33.5,19.7,606,22,21,627,597,627,50.8,73.0,0.0,968.3,218,3.5,14,0.23
2021-07-25T21:00:00Z,2021-07-25T20:00:00Z,PT60M,25.8,134,17.0,19.6,516,263,249,765,744,775,50.4,68.7,0.0,967.9,205,3.9,18,0.23
2021-07-25T22:00:00Z,2021-07-25T21:00:00Z,PT60M,26.3,110,22.4,19.4,518,153,134,652,626,677,49.9,65.8,0.0,967.4,199,3.7,29,0.23
2021-07-25T23:00:00Z,2021-07-25T22:00:00Z,PT60M,26.5,98,16.5,19.2,386,271,199,585,553,682,49.6,64.2,0.0,966.8,194,2.9,41,0.23
2021-07-26T00:00:00Z,2021-07-25T23:00:00Z,PT60M,26.4,89,12.2,19.3,266,328,197,463,421,638,49.5,65.0,0.0,966.2,164,2.2,54,0.23
2021-07-26T01:00:00Z,2021-07-26T00:00:00Z,PT60M,26.3,81,25.4,19.7,198,108,50,248,224,325,49.5,66.7,0.0,965.9,129,2.6,66,0.23
2021-07-26T02:00:00Z,2021-07-26T01:00:00Z,PT60M,26.1,74,41.3,20.0,77,0,0,77,73,77,49.0,68.9,0.0,965.5,117,2.4,79,0.23
2021-07-26T03:00:00Z,2021-07-26T02:00:00Z,PT60M,25.5,66,60.8,20.3,5,0,0,5,5,5,48.7,72.9,0.0,965.5,106,2.3,90,0.23
2021-07-26T04:00:00Z,2021-07-26T03:00:00Z,PT60M,24.9,57,52.3,20.4,0,0,0,0,0,0,48.9,76.2,0.0,966.0,99,2.6,101,0.23
2021-07-26T05:00:00Z,2021-07-26T04:00:00Z,PT60M,24.7,46,36.2,20.4,0,0,0,0,0,0,48.7,77.1,0.0,966.4,91,2.6,111,0.23
2021-07-26T06:00:00Z,2021-07-26T05:00:00Z,PT60M,24.4,34,26.8,20.3,0,0,0,0,0,0,48.4,77.9,0.0,966.7,84,2.4,119,0.23
2021-07-26T07:00:00Z,2021-07-26T06:00:00Z,PT60M,24.2,18,44.7,20.3,0,0,0,0,0,0,47.8,78.8,0.0,966.8,81,1.4,125,0.23
2021-07-26T08:00:00Z,2021-07-26T07:00:00Z,PT60M,24.2,1,42.1,20.2,0,0,0,0,0,0,46.9,78.5,0.0,966.5,75,1.0,127,0.23
2021-07-26T09:00:00Z,2021-07-26T08:00:00Z,PT60M,24.2,-16,24.5,20.1,0,0,0,0,0,0,46.2,77.7,0.0,966.2,79,1.3,125,0.23
2021-07-26T10:00:00Z,2021-07-26T09:00:00Z,PT60M,24.2,-32,22.9,19.9,0,0,0,0,0,0,45.4,77.1,0.0,966.0,87,1.6,120,0.23
2021-07-26T11:00:00Z,2021-07-26T10:00:00Z,PT60M,24.1,-45,23.7,19.7,0,0,0,0,0,0,44.3,76.6,0.0,966.0,90,1.9,112,0.23
2021-07-26T12:00:00Z,2021-07-26T11:00:00Z,PT60M,23.9,-56,23.0,19.6,0,0,0,0,0,0,43.7,77.0,0.0,966.0,90,2.1,103,0.23
2021-07-26T13:00:00Z,2021-07-26T12:00:00Z,PT60M,23.9,-65,19.7,19.7,4,0,0,4,4,4,43.5,77.6,0.0,966.2,97,2.1,92,0.23
2021-07-26T14:00:00Z,2021-07-26T13:00:00Z,PT60M,24.5,-73,30.8,19.7,76,0,0,76,72,76,43.5,74.9,0.0,966.7,109,1.9,80,0.23
2021-07-26T15:00:00Z,2021-07-26T14:00:00Z,PT60M,25.8,-80,32.2,19.6,191,58,26,217,200,260,43.4,68.5,0.0,967.1,115,1.9,68,0.23
2021-07-26T16:00:00Z,2021-07-26T15:00:00Z,PT60M,27.3,-88,5.1,19.2,155,592,343,498,438,797,42.9,61.3,0.0,967.3,113,2.1,55,0.23
2021-07-26T17:00:00Z,2021-07-26T16:00:00Z,PT60M,28.9,-96,0.8,18.7,140,772,564,704,658,938,42.2,54.3,0.0,967.2,111,2.2,43,0.23
2021-07-26T18:00:00Z,2021-07-26T17:00:00Z,PT60M,30.2,-108,0.0,18.1,148,824,707,855,832,975,41.9,48.3,0.0,967.1,113,2.0,31,0.23
2021-07-26T19:00:00Z,2021-07-26T18:00:00Z,PT60M,31.3,-130,0.0,17.5,209,776,729,938,929,972,41.6,43.8,0.0,966.8,116,1.6,20,0.23
2021-07-26T20:00:00Z,2021-07-26T19:00:00Z,PT60M,32.3,-176,0.0,17.0,213,785,761,975,971,977,40.7,40.0,0.0,966.4,120,1.0,14,0.23
2021-07-26T21:00:00Z,2021-07-26T20:00:00Z,PT60M,33.1,135,0.0,16.4,201,792,750,950,943,978,39.7,36.9,0.0,965.9,144,0.5,19,0.23
2021-07-26T22:00:00Z,2021-07-26T21:00:00Z,PT60M,33.7,111,0.2,15.9,183,781,681,864,843,968,39.0,34.7,0.0,965.3,209,0.5,29,0.23
2021-07-26T23:00:00Z,2021-07-26T22:00:00Z,PT60M,34.1,98,0.0,15.6,160,755,566,726,685,942,38.2,33.2,0.0,964.7,257,0.5,41,0.23
2021-07-27T00:00:00Z,2021-07-26T23:00:00Z,PT60M,34.3,89,0.0,15.5,137,688,406,543,479,874,37.7,32.4,0.0,964.1,309,0.7,54,0.23
2021-07-27T01:00:00Z,2021-07-27T00:00:00Z,PT60M,34.3,81,2.4,15.5,117,515,212,329,255,689,37.2,32.7,0.0,963.6,342,1.2,66,0.23
2021-07-27T02:00:00Z,2021-07-27T01:00:00Z,PT60M,33.7,74,18.8,16.3,83,115,30,114,89,193,36.5,35.4,0.0,963.6,3,1.7,79,0.23
2021-07-27T03:00:00Z,2021-07-27T02:00:00Z,PT60M,32.6,66,38.9,16.8,6,0,0,6,6,6,35.7,38.9,0.0,963.8,19,1.9,90,0.23
2021-07-27T04:00:00Z,2021-07-27T03:00:00Z,PT60M,31.8,57,22.5,16.7,0,0,0,0,0,0,35.2,40.5,0.0,964.4,35,1.8,101,0.23
2021-07-27T05:00:00Z,2021-07-27T04:00:00Z,PT60M,31.3,47,23.4,16.8,0,0,0,0,0,0,34.7,41.9,0.0,965.0,45,1.5,111,0.23
2021-07-27T06:00:00Z,2021-07-27T05:00:00Z,PT60M,30.8,34,24.2,17.2,0,0,0,0,0,0,34.6,44.2,0.0,965.4,60,1.2,120,0.23
2021-07-27T07:00:00Z,2021-07-27T06:00:00Z,PT60M,30.3,18,23.4,17.6,0,0,0,0,0,0,34.7,46.5,0.0,965.6,95,1.0,125,0.23
2021-07-27T08:00:00Z,2021-07-27T07:00:00Z,PT60M,30.0,1,23.3,17.8,0,0,0,0,0,0,34.3,47.9,0.0,965.4,111,0.6,127,0.23
2021-07-27T09:00:00Z,2021-07-27T08:00:00Z,PT60M,29.7,-16,22.8,17.9,0,0,0,0,0,0,34.1,49.1,0.0,965.2,97,0.2,126,0.23
2021-07-27T10:00:00Z,2021-07-27T09:00:00Z,PT60M,29.3,-32,21.5,17.8,0,0,0,0,0,0,34.0,50.0,0.0,965.0,323,0.3,120,0.23
